ds,y,hour,hour_sin,hour_cos,weekday,is_weekend,month,weather,lag_1,lag_24,rolling_mean_3h,rolling_mean_12h
2025-01-01 10:00:00,55,10,0.49999999999999994,-0.8660254037844387,2,0,1,unknown,64.0,66.0,74.33333333333333,91.66666666666667
2025-01-01 10:00:00,61,10,0.49999999999999994,-0.8660254037844387,2,0,1,unknown,55.0,93.0,62.333333333333336,87.83333333333333
2025-01-01 10:00:00,73,10,0.49999999999999994,-0.8660254037844387,2,0,1,unknown,61.0,95.0,60.0,84.66666666666667
2025-01-01 10:00:00,63,10,0.49999999999999994,-0.8660254037844387,2,0,1,unknown,73.0,90.0,63.0,80.83333333333333
2025-01-01 10:00:00,53,10,0.49999999999999994,-0.8660254037844387,2,0,1,unknown,63.0,93.0,65.66666666666667,79.5
2025-01-01 11:00:00,53,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,53.0,77.0,63.0,75.0
2025-01-01 11:00:00,60,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,53.0,89.0,56.333333333333336,71.08333333333333
2025-01-01 11:00:00,50,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,60.0,102.0,55.333333333333336,68.5
2025-01-01 11:00:00,46,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,50.0,97.0,54.333333333333336,64.83333333333333
2025-01-01 11:00:00,55,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,46.0,108.0,52.0,61.416666666666664
2025-01-01 11:00:00,65,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,55.0,79.0,50.333333333333336,58.416666666666664
2025-01-01 11:00:00,48,11,0.258819045102521,-0.9659258262890682,2,0,1,unknown,65.0,78.0,55.333333333333336,58.166666666666664
2025-01-01 12:00:00,55,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,48.0,101.0,56.0,56.833333333333336
2025-01-01 12:00:00,40,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,55.0,99.0,56.0,56.833333333333336
2025-01-01 12:00:00,52,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,40.0,119.0,47.666666666666664,55.083333333333336
2025-01-01 12:00:00,56,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,52.0,79.0,49.0,53.333333333333336
2025-01-01 12:00:00,56,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,56.0,107.0,49.333333333333336,52.75
2025-01-01 12:00:00,48,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,56.0,100.0,54.666666666666664,53.0
2025-01-01 12:00:00,52,12,1.2246467991473532e-16,-1.0,2,0,1,unknown,48.0,91.0,53.333333333333336,52.583333333333336
2025-01-01 13:00:00,65,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,52.0,94.0,52.0,51.916666666666664
2025-01-01 13:00:00,55,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,65.0,87.0,55.0,53.166666666666664
2025-01-01 13:00:00,41,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,55.0,91.0,57.333333333333336,53.916666666666664
2025-01-01 13:00:00,60,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,41.0,68.0,53.666666666666664,52.75
2025-01-01 13:00:00,57,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,60.0,64.0,52.0,52.333333333333336
2025-01-01 13:00:00,55,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,57.0,55.0,52.666666666666664,53.083333333333336
2025-01-01 13:00:00,55,13,-0.2588190451025208,-0.9659258262890683,2,0,1,unknown,55.0,61.0,57.333333333333336,53.083333333333336
2025-01-01 14:00:00,71,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,55.0,73.0,55.666666666666664,54.333333333333336
2025-01-01 14:00:00,59,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,71.0,63.0,60.333333333333336,55.916666666666664
2025-01-01 14:00:00,50,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,59.0,53.0,61.666666666666664,56.166666666666664
2025-01-01 14:00:00,57,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,50.0,53.0,60.0,55.666666666666664
2025-01-01 14:00:00,55,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,57.0,60.0,55.333333333333336,56.416666666666664
2025-01-01 14:00:00,38,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,55.0,50.0,54.0,56.666666666666664
2025-01-01 14:00:00,55,14,-0.4999999999999997,-0.8660254037844388,2,0,1,unknown,38.0,46.0,50.0,54.416666666666664
2025-01-01 15:00:00,68,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,55.0,55.0,49.333333333333336,54.416666666666664
2025-01-01 15:00:00,53,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,68.0,65.0,53.666666666666664,56.666666666666664
2025-01-01 15:00:00,55,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,53.0,48.0,58.666666666666664,56.083333333333336
2025-01-01 15:00:00,75,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,55.0,55.0,58.666666666666664,55.916666666666664
2025-01-01 15:00:00,62,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,75.0,40.0,61.0,57.583333333333336
2025-01-01 15:00:00,66,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,62.0,52.0,64.0,58.166666666666664
2025-01-01 15:00:00,65,15,-0.7071067811865471,-0.7071067811865479,2,0,1,unknown,66.0,56.0,67.66666666666667,57.75
2025-01-01 16:00:00,77,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,65.0,56.0,64.33333333333333,58.25
2025-01-01 16:00:00,92,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,77.0,48.0,69.33333333333333,60.5
2025-01-01 16:00:00,82,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,92.0,52.0,78.0,63.416666666666664
2025-01-01 16:00:00,92,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,82.0,65.0,83.66666666666667,65.66666666666667
2025-01-01 16:00:00,69,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,92.0,55.0,88.66666666666667,70.16666666666667
2025-01-01 16:00:00,92,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,69.0,41.0,81.0,71.33333333333333
2025-01-01 16:00:00,88,16,-0.8660254037844385,-0.5000000000000004,2,0,1,unknown,92.0,60.0,84.33333333333333,73.33333333333333
2025-01-01 17:00:00,89,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,88.0,57.0,83.0,76.25
2025-01-01 17:00:00,98,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,89.0,55.0,89.66666666666667,79.08333333333333
2025-01-01 17:00:00,90,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,98.0,55.0,91.66666666666667,81.0
2025-01-01 17:00:00,92,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,90.0,71.0,92.33333333333333,83.33333333333333
2025-01-01 17:00:00,99,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,92.0,59.0,93.33333333333333,85.5
2025-01-01 17:00:00,82,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,99.0,50.0,93.66666666666667,88.33333333333333
2025-01-01 17:00:00,100,17,-0.9659258262890683,-0.25881904510252063,2,0,1,unknown,82.0,57.0,91.0,88.75
2025-01-01 18:00:00,87,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,100.0,55.0,93.66666666666667,89.41666666666667
2025-01-01 18:00:00,70,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,87.0,38.0,89.66666666666667,89.83333333333333
2025-01-01 18:00:00,90,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,70.0,55.0,85.66666666666667,88.0
2025-01-01 18:00:00,67,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,90.0,68.0,82.33333333333333,89.75
2025-01-01 18:00:00,96,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,67.0,53.0,75.66666666666667,87.66666666666667
2025-01-01 18:00:00,91,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,96.0,55.0,84.33333333333333,88.33333333333333
2025-01-01 18:00:00,90,18,-1.0,-1.8369701987210297e-16,2,0,1,unknown,91.0,75.0,84.66666666666667,88.5
2025-01-01 19:00:00,64,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,90.0,62.0,92.33333333333333,87.83333333333333
2025-01-01 19:00:00,70,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,64.0,66.0,81.66666666666667,85.66666666666667
2025-01-01 19:00:00,69,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,70.0,65.0,74.66666666666667,83.83333333333333
2025-01-01 19:00:00,62,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,69.0,77.0,67.66666666666667,81.33333333333333
2025-01-01 19:00:00,60,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,62.0,92.0,67.0,79.66666666666667
2025-01-01 19:00:00,78,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,60.0,82.0,63.666666666666664,76.33333333333333
2025-01-01 19:00:00,57,19,-0.9659258262890684,0.2588190451025203,2,0,1,unknown,78.0,92.0,66.66666666666667,75.58333333333333
2025-01-01 20:00:00,48,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,57.0,69.0,65.0,74.5
2025-01-01 20:00:00,53,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,48.0,92.0,61.0,71.0
2025-01-01 20:00:00,58,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,53.0,88.0,52.666666666666664,69.83333333333333
2025-01-01 20:00:00,58,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,58.0,89.0,53.0,66.66666666666667
2025-01-01 20:00:00,47,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,58.0,98.0,56.333333333333336,63.916666666666664
2025-01-01 20:00:00,66,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,47.0,90.0,54.333333333333336,60.333333333333336
2025-01-01 20:00:00,61,20,-0.8660254037844386,0.5000000000000001,2,0,1,unknown,66.0,92.0,57.0,60.5
2025-01-01 21:00:00,59,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,61.0,99.0,58.0,59.75
2025-01-01 21:00:00,56,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,59.0,82.0,62.0,58.916666666666664
2025-01-01 21:00:00,59,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,56.0,100.0,58.666666666666664,58.416666666666664
2025-01-01 21:00:00,52,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,59.0,87.0,58.0,58.333333333333336
2025-01-01 21:00:00,47,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,52.0,70.0,55.666666666666664,56.166666666666664
2025-01-01 21:00:00,62,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,47.0,90.0,52.666666666666664,55.333333333333336
2025-01-01 21:00:00,48,21,-0.7071067811865477,0.7071067811865474,2,0,1,unknown,62.0,67.0,53.666666666666664,56.5
2025-01-01 22:00:00,63,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,48.0,96.0,52.333333333333336,56.083333333333336
2025-01-01 22:00:00,48,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,63.0,91.0,57.666666666666664,56.5
2025-01-01 22:00:00,43,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,48.0,90.0,53.0,55.666666666666664
2025-01-01 22:00:00,56,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,43.0,64.0,51.333333333333336,55.333333333333336
2025-01-01 22:00:00,50,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,56.0,70.0,49.0,54.5
2025-01-01 22:00:00,46,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,50.0,69.0,49.666666666666664,53.583333333333336
2025-01-01 22:00:00,54,22,-0.5000000000000004,0.8660254037844384,2,0,1,unknown,46.0,62.0,50.666666666666664,52.5
2025-01-01 23:00:00,59,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,54.0,60.0,50.0,52.333333333333336
2025-01-01 23:00:00,41,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,59.0,78.0,53.0,52.333333333333336
2025-01-01 23:00:00,54,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,41.0,57.0,51.333333333333336,51.416666666666664
2025-01-01 23:00:00,30,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,54.0,48.0,51.333333333333336,52.0
2025-01-01 23:00:00,62,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,30.0,53.0,41.666666666666664,49.333333333333336
2025-01-01 23:00:00,48,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,62.0,58.0,48.666666666666664,50.5
2025-01-01 23:00:00,48,23,-0.25881904510252157,0.9659258262890681,2,0,1,unknown,48.0,58.0,46.666666666666664,49.25
2025-01-02 00:00:00,36,0,0.0,1.0,3,0,1,unknown,48.0,47.0,52.666666666666664,49.25
2025-01-02 00:00:00,63,0,0.0,1.0,3,0,1,unknown,36.0,66.0,44.0,48.666666666666664
2025-01-02 00:00:00,49,0,0.0,1.0,3,0,1,unknown,63.0,61.0,49.0,49.25
2025-01-02 00:00:00,48,0,0.0,1.0,3,0,1,unknown,49.0,59.0,49.333333333333336,49.166666666666664
2025-01-02 00:00:00,49,0,0.0,1.0,3,0,1,unknown,48.0,56.0,53.333333333333336,49.333333333333336
2025-01-02 00:00:00,52,0,0.0,1.0,3,0,1,unknown,49.0,59.0,48.666666666666664,48.916666666666664
2025-01-02 00:00:00,46,0,0.0,1.0,3,0,1,unknown,52.0,52.0,49.666666666666664,48.333333333333336
2025-01-02 01:00:00,42,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,46.0,47.0,49.0,48.75
2025-01-02 01:00:00,57,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,42.0,62.0,46.666666666666664,47.75
2025-01-02 01:00:00,51,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,57.0,48.0,48.333333333333336,50.0
2025-01-02 01:00:00,54,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,51.0,63.0,50.0,49.083333333333336
2025-01-02 01:00:00,51,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,54.0,48.0,54.0,49.583333333333336
2025-01-02 01:00:00,42,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,51.0,43.0,52.0,49.833333333333336
2025-01-02 01:00:00,35,1,0.25881904510252074,0.9659258262890683,3,0,1,unknown,42.0,56.0,49.0,50.333333333333336
2025-01-02 02:00:00,51,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,35.0,50.0,42.666666666666664,48.0
2025-01-02 02:00:00,54,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,51.0,46.0,42.666666666666664,48.166666666666664
2025-01-02 02:00:00,49,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,54.0,54.0,46.666666666666664,48.666666666666664
2025-01-02 02:00:00,51,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,49.0,59.0,51.333333333333336,48.666666666666664
2025-01-02 02:00:00,53,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,51.0,41.0,51.333333333333336,48.583333333333336
2025-01-02 02:00:00,45,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,53.0,54.0,51.0,49.166666666666664
2025-01-02 02:00:00,39,2,0.49999999999999994,0.8660254037844387,3,0,1,unknown,45.0,30.0,49.666666666666664,49.416666666666664
2025-01-02 03:00:00,51,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,39.0,62.0,45.666666666666664,47.916666666666664
2025-01-02 03:00:00,53,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,51.0,48.0,45.0,47.916666666666664
2025-01-02 03:00:00,60,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,53.0,48.0,47.666666666666664,47.833333333333336
2025-01-02 03:00:00,54,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,60.0,36.0,54.666666666666664,48.583333333333336
2025-01-02 03:00:00,44,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,54.0,63.0,55.666666666666664,49.583333333333336
2025-01-02 03:00:00,45,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,44.0,49.0,52.666666666666664,50.333333333333336
2025-01-02 03:00:00,54,3,0.7071067811865476,0.7071067811865476,3,0,1,unknown,45.0,48.0,47.666666666666664,49.833333333333336
2025-01-02 04:00:00,44,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,54.0,49.0,47.666666666666664,49.833333333333336
2025-01-02 04:00:00,42,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,44.0,52.0,47.666666666666664,49.416666666666664
2025-01-02 04:00:00,54,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,42.0,46.0,46.666666666666664,48.666666666666664
2025-01-02 04:00:00,44,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,54.0,42.0,46.666666666666664,48.75
2025-01-02 04:00:00,49,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,44.0,57.0,46.666666666666664,48.666666666666664
2025-01-02 04:00:00,61,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,49.0,51.0,49.0,49.5
2025-01-02 04:00:00,55,4,0.8660254037844386,0.5000000000000001,3,0,1,unknown,61.0,54.0,51.333333333333336,50.333333333333336
2025-01-02 05:00:00,52,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,55.0,51.0,55.0,50.5
2025-01-02 05:00:00,62,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,52.0,42.0,56.0,49.833333333333336
2025-01-02 05:00:00,59,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,62.0,35.0,56.333333333333336,50.5
2025-01-02 05:00:00,41,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,59.0,51.0,57.666666666666664,51.75
2025-01-02 05:00:00,56,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,41.0,54.0,54.0,51.416666666666664
2025-01-02 05:00:00,53,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,56.0,49.0,52.0,51.583333333333336
2025-01-02 05:00:00,57,5,0.9659258262890683,0.25881904510252074,3,0,1,unknown,53.0,51.0,50.0,52.333333333333336
2025-01-02 06:00:00,74,6,1.0,6.123233995736766e-17,3,0,1,unknown,57.0,53.0,55.333333333333336,53.583333333333336
2025-01-02 06:00:00,75,6,1.0,6.123233995736766e-17,3,0,1,unknown,74.0,45.0,61.333333333333336,55.25
2025-01-02 06:00:00,45,6,1.0,6.123233995736766e-17,3,0,1,unknown,75.0,39.0,68.66666666666667,57.833333333333336
2025-01-02 06:00:00,71,6,1.0,6.123233995736766e-17,3,0,1,unknown,45.0,51.0,64.66666666666667,57.5
2025-01-02 06:00:00,64,6,1.0,6.123233995736766e-17,3,0,1,unknown,71.0,53.0,63.666666666666664,58.333333333333336
2025-01-02 06:00:00,68,6,1.0,6.123233995736766e-17,3,0,1,unknown,64.0,60.0,60.0,59.083333333333336
2025-01-02 06:00:00,71,6,1.0,6.123233995736766e-17,3,0,1,unknown,68.0,54.0,67.66666666666667,60.416666666666664
2025-01-02 07:00:00,86,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,71.0,44.0,67.66666666666667,61.166666666666664
2025-01-02 07:00:00,100,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,86.0,45.0,75.0,63.416666666666664
2025-01-02 07:00:00,96,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,100.0,54.0,85.66666666666667,68.33333333333333
2025-01-02 07:00:00,71,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,96.0,44.0,94.0,71.66666666666667
2025-01-02 07:00:00,103,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,71.0,42.0,89.0,73.16666666666667
2025-01-02 07:00:00,103,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,103.0,54.0,90.0,77.0
2025-01-02 07:00:00,99,7,0.9659258262890683,-0.25881904510252063,3,0,1,unknown,103.0,44.0,92.33333333333333,79.41666666666667
2025-01-02 08:00:00,78,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,99.0,49.0,101.66666666666667,81.41666666666667
2025-01-02 08:00:00,106,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,78.0,61.0,93.33333333333333,84.16666666666667
2025-01-02 08:00:00,85,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,106.0,55.0,94.33333333333333,87.08333333333333
2025-01-02 08:00:00,112,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,85.0,52.0,89.66666666666667,88.83333333333333
2025-01-02 08:00:00,97,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,112.0,62.0,101.0,92.5
2025-01-02 08:00:00,105,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,97.0,59.0,98.0,94.66666666666667
2025-01-02 08:00:00,97,8,0.8660254037844387,-0.4999999999999998,3,0,1,unknown,105.0,41.0,104.66666666666667,96.25
